"","GSM1625995","GSM1625996","GSM1625997","GSM1625998","GSM1625999","GSM1626000","GSM1626001","GSM1626002","GSM1626003","GSM1626004","GSM1626005","GSM1626006","GSM1626007","GSM1626008","GSM1626009","GSM1626010","GSM1626011","GSM1626012"
"A_23_P386331",8.81888768831039,8.82073752962069,9.46452843198241,9.61696438038271,8.61751060453106,8.75578250123502,8.69623076070176,8.55103735442737,8.51641893981053,8.70907555782677,9.72317449207961,9.72400618765589,8.70071520617949,8.74138291494534,9.72670536932111,8.51718481366028,9.60311764220013,8.78651042523424
"A_24_P328969",9.8688991982541,9.77992090067576,9.79692620523645,9.49990587965863,9.32189600799988,9.3767133924378,9.52220901177588,9.37444939682619,9.24542503258674,9.6450649352347,9.80046940126228,9.79417198493272,9.38896067424543,9.38548054783267,9.52488164734398,9.15556914090791,9.44376727181681,9.40752994891258
"A_23_P78053",9.7313530167438,9.68170577766696,9.75118299150282,9.50630366984574,9.44249501258164,9.31135823507736,9.07546688055987,9.11621762039112,9.06378646780798,9.73151694687261,9.7828962127912,9.68485475056131,9.60869927244864,9.49038669883341,9.61071395499119,9.07786718927219,8.99389263463952,9.07442117593193
"A_23_P115124",9.17533776865175,9.06798291139347,9.18085619177672,8.96052006077138,8.85895173283738,8.78740112054348,8.96892164980686,9.17028575610863,9.07952141737882,9.16690964099367,9.28044581816589,9.19991313687257,8.79112563416351,8.84784024707237,8.96959451449409,8.94786358501766,8.93208867117818,8.84182695026521
"A_24_P173754",8.93631235080387,9.16468580684874,8.99399533174987,8.80972140097,8.91003201794463,8.78740112054348,8.90926350233475,9.02120761526739,9.01098087463952,9.28284130763167,9.22293509943638,9.08370735938333,9.22540046582752,9.03395701405087,9.01475075962092,8.73965369169523,8.81879894499028,9.14724643011897
"A_23_P166159",11.3596573384247,11.3329826808018,11.2598711495081,11.2118255847003,11.4744407947537,11.4031940852624,11.6750494545255,11.8704912239287,11.7964434192759,11.5019542119308,11.063744073522,11.1110095496087,11.2777945966587,11.3851363462536,10.9686905956191,11.873602381363,11.2463642570908,11.57343174079
"A_23_P48217",10.3115290284476,10.4983766326945,10.5852945255878,9.80446644035131,9.7235232020408,9.65708963932047,9.49765230665059,9.56636581776742,9.62561973776875,10.4492243685427,10.4362790487019,10.4219933222994,9.4962102393446,9.60336768473952,9.58927258205313,9.72448737726238,9.55842992163698,9.46309370019546
"A_23_P30020",10.1157230794609,10.2795600959267,10.3933333912499,10.4743843235076,10.2760584691019,10.3628642255655,10.1195665804894,9.88895639477657,9.86267635877362,10.1836144098713,10.3554476152969,10.3013755597359,10.2213265306084,10.3328741467544,10.4792122896693,10.0097360565399,10.179004509238,9.84390980249994
"A_23_P48295",7.79465688203751,7.76634225778858,7.71916853283744,7.57288737986124,7.46305244766867,7.53301738210941,7.34849800966981,7.27818764082633,7.32377965585105,7.55443441351288,7.78495456273436,7.83512454467382,7.50309329656475,7.48054588708284,7.53851057374179,7.11743745662839,7.16897929497052,7.26316308277776
"A_23_P46844",9.07978065186188,9.08161586069155,9.03770542547823,9.43125191509472,9.30983308566797,9.31135823507736,9.43316356683665,9.53304669555282,9.4208106641396,9.01409181421393,9.15167847055124,9.19793657960988,9.3565200611315,9.40944278021058,9.4882556418077,9.35875098942393,9.42378805249824,9.28621139293911
"A_23_P120227",8.43102361572697,8.37206444920482,8.36559051159395,9.0593705080411,8.90215012738553,8.9767391851712,9.38258751549899,9.24835536606408,9.16957277699502,8.40205590321708,8.29166592821333,8.34672382300595,8.95374116225924,8.87722257495787,8.98813630196336,9.00526429670066,9.01597046416581,8.86659000143169
"A_24_P233960",9.58406752026166,9.58759322094273,9.92300515094128,9.75366819891345,9.2923473339694,9.70227465761429,9.52365893119588,9.3058312305069,9.35335004718286,9.24203706300246,9.77516327803538,9.75822830099308,9.34516695828344,9.44310375471889,9.82660536045361,9.25538078380172,9.59552800302224,9.27628703942901
"A_23_P323751",12.2911931580764,12.3207050494626,12.1751406779946,10.6606161489047,10.8109574081223,10.7607384453679,10.4781636990915,10.566730667098,10.6486807156298,12.166588609611,12.1578101513125,12.1364198517902,10.9128005409441,10.878807457322,10.8145343572102,10.4749194186759,10.4035784299694,10.4510556357335
"A_24_P225468",10.1523061862681,10.1859140499853,10.1456826530387,9.71915630940822,9.77363483506182,9.71132071856224,9.4301953297567,9.51309453692849,9.50008888297439,10.2506751515871,10.1785551177711,10.2381153826273,9.78634537970384,9.29980404905369,9.57868859015641,9.36639197268653,9.06460558559839,9.42036381952574
"A_24_P402690",12.1278762133697,12.1135957574336,12.0068501539176,12.5924752631878,12.1045424172584,12.1924024928414,12.2364029990701,12.3854303544228,12.3416022818972,11.9824124411255,12.6392892564035,12.6010860062257,12.1986395097701,12.091672373582,12.5114699668363,12.2215058017705,12.4646791061287,12.5186894113779
"A_23_P37704",11.3881888427017,11.4080973978603,11.5958863659406,11.7073038821906,11.7226637813028,11.7925399554396,12.3377791334032,12.3894431920431,12.3904810468138,11.3923240271851,11.3358920847782,11.3523974748141,11.6559895523443,11.7284977420554,11.745608516836,12.3675839358431,12.2228771366824,12.2492147793984
"A_23_P421011",8.67343345738307,8.68305390862721,8.72228164137405,9.03145195317678,9.05889216833187,9.03581800539513,9.23168650838592,9.2840614824995,9.2635403718364,8.59533686423681,8.6043454094548,8.60512461954569,8.95073406654532,9.03720576572024,9.06875905730976,9.24494460645663,9.1199468792617,9.16053615785755
"A_23_P98167",8.13585671300661,8.13805455822382,8.0830503735704,8.42967767138991,8.43821627126582,8.43484128938874,8.28060479125739,8.45056869917112,8.39680146198926,8.0830503735704,8.28102083015142,8.30191563365757,8.30845295670984,8.49172338279152,8.65588522332022,8.81565563887177,8.7982773832035,8.50623513087965
"A_23_P419254",8.44709884119628,8.36905779947981,8.26320215716121,8.32187079316778,8.06238564458533,8.00839440675766,8.18694982982275,7.95316240889335,7.95481114213039,8.42892203425666,8.65532738368785,8.40636208913723,8.06124036086834,7.99508323288933,8.16409486300322,7.74630648698099,8.11081379147821,8.20077110912303
"A_23_P126129",9.13096988112426,9.10705741684955,9.123464960792,8.98404539252903,9.07027965813562,8.98813630196336,8.39907354653667,8.42655196676409,8.56751126798182,9.07456606583686,9.00526429670066,9.00977622934913,9.01016489006181,8.99627490904898,8.99371131921721,8.58974650930416,8.43102361572697,8.44085307713687
"A_32_P220715",10.6305625911966,10.5962008622829,10.5013453559007,10.4216883494923,10.4715956947955,10.3439369191589,10.1982054560852,10.1390183999336,10.1065811436134,10.7005394841018,10.6837571887385,10.7005394841018,10.493280366731,10.3240847177492,10.4267392696584,10.0382630196186,9.86930059072717,9.93007724314454
"A_24_P376339",9.50615545704447,9.43654391057684,9.43237562024887,9.75507743872388,9.82723141420626,9.92953259165794,9.90397318900071,9.88228667226667,9.89980636906476,9.36791087802284,9.48330284488642,9.51201911430386,9.82734144804165,10.0105731916914,9.96104480599382,10.1958534990433,9.99256863231386,10.1476299701176
"A_23_P129935",12.0365724896273,12.1771236951241,12.1916745091331,12.8375776133928,12.8446447946516,12.8413066708892,12.6875993030537,12.457365265489,12.418737002059,12.2822181577479,12.2880554504859,12.2929112011893,12.8344809745296,12.7098545141577,12.761088363042,12.8774215918633,12.8226638169185,12.6121953643652
"A_24_P75543",7.46143389287332,7.44518559432384,7.20227326260541,7.11102256817144,7.18746870556382,7.18452209103598,7.21504264248636,7.26159694832818,7.19881060384036,7.41083812710444,7.35768523393964,7.30927403210915,7.33218869233195,7.01608340815033,6.90871771198917,6.91547933618304,6.9596647256419,7.07463720638856
"A_23_P48455",9.79905017907679,9.67975164160717,9.77734903130832,9.83461073408457,9.32714259638109,9.81280516482515,9.37161742677454,9.60749202071786,9.51433259644378,9.42702889497495,9.62164602369936,9.63884126792852,9.62986512572468,9.28171820661919,9.35693187888669,9.5689834405365,9.70514401390527,9.95749200375582
"A_23_P54447",7.49621679134623,7.48225655008997,7.55344589125079,7.90560270719024,7.99844764766368,8.07733058121787,8.12262640902588,7.90277411689021,8.17120015610322,7.88084859092022,7.64410725579164,7.58800085142524,7.91942283376883,7.72625305622232,7.57288737986124,7.76588012829765,7.69745576517846,7.73947288678359
"A_23_P45011",8.83579145037097,8.84528711758895,8.82947497019803,8.89935840653351,8.73256674251263,9.16623776180656,9.46175764058198,9.46042038916754,9.36970470513074,9.13558609945362,9.2080946891663,9.20683421048737,8.81089007638147,8.81438882934236,8.89935840653351,9.20144470744697,9.41423634651088,9.30503910589759
"A_23_P52161",9.16341745224944,9.1213471926706,9.08893695257182,9.37704043780207,9.38693686968204,9.40614514355151,10.0801273725073,9.99064743682664,10.01747753768,9.15414070329426,9.03799076092409,9.1095512788696,9.51212788772494,9.37790100595394,9.35340785005777,9.92134264686123,9.78060246609105,10.0182921913148
"A_24_P199655",12.9217469896708,12.9087095612438,12.963025544339,12.4104867503574,12.3193883771716,12.4285041852283,12.1962162573146,11.9866599081019,11.9992347980674,12.8013424124185,12.9048269809495,12.9343861059993,12.4655437940981,12.6150536140548,12.5754723368266,12.1783779094397,12.3909437341666,12.2004798256047
"A_23_P350107",10.5038446913026,10.5489652982303,10.7435565319623,10.7813438287863,10.6737505418529,10.7148739649703,10.6072602010867,10.1988361940008,10.2081735367762,10.3974039537996,10.5209681382472,10.4510556357335,10.5866651374503,10.839214409245,10.8169187065255,10.9103485795718,11.4302211370883,10.8360011448443
"A_23_P419795",9.06709141331435,9.03950116502867,9.26516399359062,9.31358174618078,9.33768882018837,9.32785483802868,9.25065382317743,9.45099359729817,9.44092209905271,8.97567726984819,8.97125966046316,8.98650079382816,9.19213032245409,9.39527220891875,9.45806517533758,9.54347702844199,9.52705086552244,9.29964784946094
"A_23_P257201",9.13871897752425,9.19184730646648,9.45826285250611,9.26995934897686,8.84990816307015,9.0593705080411,8.88677246181923,8.75620752955092,8.80758258021888,8.89844616361117,9.38070667478823,9.39775169306595,8.77583786233114,9.13524715329527,9.3065018126899,8.78556317910408,9.0362850737874,8.71859293876327
"A_24_P269062",8.11576275273833,8.14927755167557,8.21860252430052,8.5022487045254,8.46208745389626,8.48283909711775,9.06515907449239,9.08459503827807,9.10184234740892,8.20100828542916,8.36686701609416,8.39537146104279,8.39069925671427,8.522682722658,8.626155047113,8.98020983601492,9.19590011269862,8.95100162653651
"A_24_P142495",10.4340962709672,10.6550307553218,10.0931539374676,10.0826232294304,10.1295573299922,9.93025260072939,10.1278987493296,10.0674526502772,9.98502143381998,10.2341471567422,10.3803477520912,10.3143886169356,10.3672218589308,9.84846858505177,9.95226315510697,9.85133041304834,10.2160045592447,10.3232918091631
"A_23_P118300",9.70384412419753,9.62986512572468,9.64653287261652,9.47782115802372,9.42996295157656,9.33379750178941,9.20493011795219,9.03133707364788,9.1090341222926,9.74833724470654,9.788398371554,9.77491799737591,9.57130500819268,9.20264015981661,9.40326811369541,8.8402911544299,8.96589895326945,9.04030140533319
"A_24_P918397",11.485865774494,11.4876389206982,11.614710112936,11.462392635552,11.4983852161716,11.5644558689492,11.7910592914436,11.6382093096873,11.6968576685293,11.4652227527977,11.5093548946467,11.4313532530314,11.6134188883201,11.8780702691798,11.7156150844377,12.6381015546245,12.9945096459258,12.3857486473685
"A_23_P5075",11.3996915726435,11.4239564831161,11.7582331064159,11.9282080011954,11.7192091011847,11.726571482507,11.8097662615471,12.1441165724345,12.1122522347318,11.4237887771713,11.559087187972,11.6095127039327,11.3748916495537,11.6988239843677,11.8222480479543,11.9623920902702,11.9145856432945,11.6537649796944
"A_23_P150667",9.80082157482171,9.83385517071609,9.8608846848766,8.9590932084442,8.91745424547951,8.85657002064629,8.74079206267454,8.81285126259882,8.68590120161753,9.89496506454805,9.82664398426019,9.89282684408893,8.71418482217637,8.8357037408018,8.90388740464645,8.71792688032984,8.62477793218896,8.60332758601108
"A_23_P313560",10.9844100400066,11.0324215270706,10.9743887041711,10.9351122607059,10.9229470876454,10.905519541581,10.5254724105417,10.4062480727341,10.3670326325133,10.9528607375367,10.9607394901946,10.9363183535637,10.8183715154652,10.912510239075,10.9225139108323,10.5939329434745,10.5477368018402,10.4072444733505
"A_23_P211007",9.65302476648289,9.79024912951197,9.82910237872738,9.69164559780901,9.76109499775335,9.8075140538904,9.31850071061534,9.22098429133261,9.20034011606153,9.76983893896188,9.58907988001656,9.64185705883399,9.64372529964558,9.62457610773303,9.65531001153095,9.31869438344199,9.16690964099367,9.16275005810386
"A_23_P57306",10.6671901529192,10.6582658425133,10.7223259031536,10.9026586957574,10.9035887872156,10.9840363126896,11.7367879122673,11.6412611277822,11.7050550471158,10.6529976759857,10.671142092115,10.5928490148435,10.8093083948685,10.9247595469696,10.9938570740967,11.5296242915037,11.4386905476971,11.4844539351312
"A_24_P345993",8.917531692022,8.9326414639594,9.08003236732306,8.6862903871154,8.71072306832315,8.72033414957831,8.46913751015955,8.37551682280156,8.3576102705986,8.73354526119408,8.92489744485356,8.90326455899027,8.61662565599693,8.79694031534856,8.82667151819654,8.44909282122218,8.67308987715833,8.47247416108241
"A_23_P143559",8.12893876935556,8.19722709858071,8.24573166727569,8.28552682064712,8.19872736465592,8.2203212363543,8.8567429157822,8.98650079382816,8.94315994297819,8.23954519781451,8.25665830439281,8.24797613764188,8.20485373139603,8.2942605088321,8.34312821521107,8.76467409933938,8.96307784162356,8.58496627870325
"A_23_P159797",10.0313441123054,9.94744851173874,9.93181096392558,9.84145265408666,10.2312383291923,10.199886813243,10.1888823053046,10.3433552179814,10.3376031609534,9.84195474998833,9.788398371554,9.84108154182392,10.1322866845896,10.3120447032222,10.2306882314654,10.3656633789161,10.1857936549592,10.1693108221784
"A_23_P67648",12.9553008187099,12.981972575872,13.2406456346426,13.3034668715996,13.2313787411763,13.3774395447296,13.3812605701716,13.4829473048093,13.487000159791,12.9204811019027,13.0583244300098,13.0366306266099,13.0699476281947,13.2204447068471,13.2367982334142,13.4737790522149,13.2743652459236,13.2503469841816
"A_23_P85180",9.71147496074177,9.6612053922374,9.52280712894505,9.36572726717269,9.4954002058196,9.46630533015518,9.10379455338313,9.25238692269604,9.33834286461511,9.56834329140885,9.52993472890843,9.52930164185721,9.62530796399924,9.40646706665825,9.31543983501108,9.16436217110203,9.04354727878011,9.20167936159819
"A_23_P217570",9.06364056429484,9.34492535168396,9.42934904227366,9.42280436973224,9.44092209905271,9.62887229958676,9.7901586069148,9.98174552156056,9.98606151383581,9.35804351546936,9.36390293693412,9.3925633621106,9.44990206593342,9.69413938563436,9.63549690232893,10.1429744382299,9.92418066095915,10.1038017753641
"A_24_P313993",12.0567864298423,12.0832143765805,12.2358630630276,12.318721745615,12.3324624856518,12.3009785651866,12.3722741586065,12.507084408502,12.4554328899281,12.0412105170056,12.1139122305105,12.0619974895214,12.1593090662212,12.3592600458243,12.3283851566996,12.4517105931735,12.4599496016947,12.4066317443302
"A_24_P20873",10.4431379941708,10.4343245860126,10.3254951877412,9.65580542549104,9.81427877019787,9.68194811342051,10.447011077864,10.5916388486021,10.5677296217751,10.2431974387613,9.99631404565279,10.0370253603164,10.2127386513609,10.1435460712559,9.9263435053813,10.3566735528804,10.2848628273459,10.839214409245
"A_32_P224666",7.50976591160173,7.56252996397621,7.13686874002415,7.07026432403142,7.19192157321756,7.12052519116271,7.06830150942061,7.16880783733951,7.2106955223262,7.43800108560428,7.43669676821017,7.34634742645829,7.38190396118153,6.96127363661105,6.97080572200313,6.87867420493069,6.87867420493069,6.97501370797977
"A_23_P203658",9.16690964099367,9.18848666833478,8.9317730895395,9.10936989813139,9.28905545273291,9.28953247265305,9.80391318289434,9.73274973654998,9.72238334029546,9.25689047788056,9.07362408726076,9.16835786583193,9.4068467615804,9.4954002058196,9.1199468792617,9.72448737726238,9.68550755221934,9.8372704131933
"A_23_P434352",12.7757120579631,12.5989462084243,12.3812260489164,12.4994362851811,12.6735532884938,12.5093682121618,13.2871504559992,13.149913833482,13.1373639133576,12.7111519593561,12.5053967500823,12.468580268477,12.7900362413333,12.7485994172618,12.4711728424605,13.118944716409,13.1529529343466,13.2760226343307
"A_23_P148015",8.94694880855413,8.88170936137579,9.01475075962092,8.52002240492383,8.605658575988,8.53583427932025,8.8924797917138,8.67222320757993,8.605658575988,8.72853034216237,8.83552830566477,8.8327938817864,8.42432743242793,8.46312116055197,8.54520126636107,8.5242771456089,8.6067287119405,8.55298211330417
"A_23_P259012",8.68016735633763,8.696798672466,9.04070571091532,9.27981821825576,8.76674890047117,8.83134766068128,8.84528711758895,9.01079107224198,8.94315994297819,8.84485139419166,9.4930078523388,9.50763303640523,8.75608772276488,8.91391666395331,9.37000755981187,9.0176430923973,9.2961993754719,8.78651042523424
"A_23_P57379",12.2490213208407,12.1726168352426,12.2674272778144,12.1345850507539,12.124720954573,12.016932162874,13.0488785291552,12.9372604414938,12.9763145480193,12.1042966961673,12.1195068482386,12.1791039902854,12.259839760895,12.0176282164164,12.1653938946788,12.7121018818197,12.6400616802856,12.9420094535372
"A_24_P38276",11.5918089079921,11.6510075129046,11.6348738584071,11.8244486481453,11.8558939308626,11.809090747524,11.3582921008792,11.4071976528622,11.3896682392227,11.4800559841341,11.6552069920999,11.6660258244614,11.8001565703889,12.0713069454037,12.0555254382713,11.5276847681763,11.4223149812295,11.4788982554525
"A_23_P64617",11.9205473669092,11.9919726245314,11.8458365729836,12.366024725205,12.4816859904243,12.5941775484038,12.681713086826,12.6999026104597,12.7227411858452,12.0944517039629,12.1314265825479,12.1976331596385,12.7089988774536,12.7280374658335,12.7133376368765,12.8538066625516,12.8520786717755,12.8765052696135
"A_23_P209449",10.1187842622194,10.0807492418388,10.0122173995091,10.1413532262466,10.0871655649247,10.1462212426828,10.2844636569587,10.4647305387797,10.4130636909612,10.2312383291923,10.1438824601272,10.1091499984828,10.0588560105157,10.3196007496856,10.2463526521981,10.6621697020717,10.6129057232248,10.4302916522474
"A_24_P95439",8.58482126009695,8.5615361589623,8.48875117527999,8.4061258398814,8.41633448779344,8.42944520980768,9.27252793093043,9.04733979583274,9.06935170875017,8.50634534151985,8.65702444259067,8.59375541086671,8.59059437513615,8.51739080819557,8.54309017219556,8.8036238090707,9.36012567560094,9.12783290982865
"A_24_P217848",13.5734098770747,13.5520546661556,13.4967872461846,12.9874061861518,13.1629979578819,13.2060172272581,13.5965774077793,13.6968281291191,13.7085355183813,13.2707528246576,12.9995146801027,13.0661677345023,13.2930317515563,13.3615395001528,12.8948746375662,13.5874481072426,13.0699476281947,13.9921437208401
"A_24_P394510",12.5459217865454,12.4419629468508,12.620944051846,12.0048281953744,12.1153309847366,12.0419139654545,12.5727910620183,12.6177468197458,12.5356925974287,12.1726168352426,11.964218631418,12.0054813785138,12.0857565252935,12.3103430308914,12.0062950064034,12.6323377037866,12.4762104290056,12.1464343996002
"A_23_P363174",10.2505929492428,10.2259990821634,10.2029432239318,9.45860463594765,9.48590455951163,9.53099589867359,10.0205986701482,10.0485517784575,10.0847063842607,10.1124273759245,9.95097832645504,9.91965286213173,9.8937560660397,9.95677667574955,9.65727407881681,10.4389527743543,10.0666385443503,10.6555765247573
"A_32_P221799",10.9716499055899,10.9534052519939,10.9063132256088,10.3732084658084,10.520302498151,10.3957466162289,10.9208444242675,11.1503847869521,11.1448779954048,11.0716879281165,10.6582658425133,10.6356656246164,10.7007546426964,10.8993975029154,10.5716937609584,11.2182615881446,10.9761774092325,11.3801391673962
"A_24_P8721",13.6730753341746,13.6857915314339,13.7490948601886,13.401134360587,13.3824394334135,13.3086582380454,13.7520664278647,13.8060147685773,13.6360260444054,13.6114405039933,13.4344139706269,13.4286466331526,13.4784599989665,13.6658750282898,13.3673078437338,13.7216030303665,13.6512598039022,13.9021652213726
"A_23_P167997",10.011178064136,9.91914538014997,9.74645518717037,9.20542172968838,9.46916322079995,9.32198993248981,9.60872493687014,9.68999388868326,9.69958956097325,9.86396179434069,9.74673433810025,9.77097164888342,9.81545649144122,9.64819728782906,9.3839829027486,9.73823781763406,9.6701341375986,10.153197388095
"A_23_P202978",8.40757821797868,8.36905779947981,8.4680010690941,8.86054373093712,8.86019654105074,8.93339508507326,8.88506428115846,8.91518853452169,8.97654311822195,8.36125643507969,8.40354213028611,8.33989172759483,8.78194880422096,8.92909509522917,8.98727925624305,9.4269415660781,9.41423634651088,8.9217339556244
"A_24_P3783",11.6110700105618,11.5496135330882,11.4998803094139,11.0155702369628,11.1768798914662,11.0549540093594,11.3291179156298,11.4082816792887,11.4230083371813,11.6052871551716,11.4529110527709,11.4244886803879,11.3860424026463,11.2404660106507,10.9984415856857,11.3045239395984,11.1776578450523,11.5450276901894
"A_23_P142872",9.19216457792447,9.26995934897686,9.34100169224883,9.62444918335416,9.63006743850617,9.68194811342051,9.64044483474973,9.45806517533758,9.49176830059548,8.98028918613106,9.15052217095381,9.1095512788696,9.4559197878613,9.71334321709562,9.71241579224751,9.44506562751711,9.76391316936509,9.68384339688186
"A_23_P111041",11.5324678919657,11.3976063648077,11.288485379549,10.7883964285354,10.964675600302,10.8665986158905,11.1039324011612,11.2385523517277,11.1550011978482,11.4094385588211,11.2157878944697,11.2197484078435,11.0717810212956,10.9802828247016,10.8677348485456,11.2473034915501,10.771577003863,11.3836226330652
"A_24_P218979",11.9924841353693,11.9852767748885,12.2211659117794,11.0658354524124,11.1343534518485,10.9554223385179,10.6722521482473,10.7979717127202,10.7933386293704,12.0240989511751,11.8397814442585,11.8938789003155,10.6980679210283,10.7885198863888,10.7899747496843,10.5139092947757,10.4468404648233,10.4459456775834
"A_23_P124559",11.1564484431942,11.1259025761999,11.3192112299624,10.1629574425972,10.0881890741025,9.94838286028813,9.86186473344115,10.0187436762382,10.024339324181,10.8316297306328,10.8993975029154,10.8829131595681,9.83579951267186,10.1751475025417,10.0301653342002,9.9463107186255,10.0309998741104,10.0104177839617
"A_23_P205997",9.23753889249794,9.16397798234809,9.42139327212964,9.61856141940138,9.75552155011293,9.64010208183721,9.74668769153575,9.98478873187626,9.96854051434727,9.52876479282854,9.40752994891258,9.38070667478823,9.6693649290319,9.67003713857061,9.78617022344801,10.0182921913148,9.58702016393408,9.54026154334095
"A_23_P48198",10.0666385443503,10.0268504327134,10.0338401159809,10.2389696937491,10.2407153152152,10.3723267593766,10.4497545324196,10.5153389550006,10.4719845574772,10.0143155150237,9.9915745861619,10.0355652973818,10.2045792520197,10.3571196227154,10.3293406580609,10.5297771965285,10.4681671643887,10.4128873288392
"A_23_P93180",9.90535701327276,9.85285767983527,9.70707997336237,9.27658320294682,9.43490817848778,9.35002565715971,9.42877152334365,9.57940651374734,9.5284663675416,9.84664447307495,9.67656212384009,9.67624377897033,9.63339142217756,9.39643555072277,9.26841790842715,9.4361602769641,9.35108128617168,9.79091519787001
"A_23_P125408",8.26662705447648,8.31622588539692,8.88614887188205,8.56383847610505,7.92688360146241,8.06552624600531,8.04152427520622,7.98944280627772,7.96859871088872,8.10951411511399,8.87828300523169,8.98130825179523,7.96265951632181,8.1538839479872,8.59633033948944,7.9435482847993,8.64417176527998,8.12922505827533
"A_32_P72067",8.01303273633388,8.11044687789902,8.09422932693137,8.06291026018695,8.095861307186,7.84613527206063,7.70233746395464,7.62013626282715,7.79673212282756,8.48261504619348,8.41910417028404,8.36917900331494,8.02502763050466,7.76532765208368,7.82365095026296,7.29121272063348,7.36237715341903,7.4762957188885
"A_23_P59069",12.8384369165607,12.7546312649226,12.7104764768146,12.2282910156331,12.4120979332822,12.2739154372433,12.6470011960374,12.6888744241492,12.6513183889271,12.7679132013782,12.5691588021616,12.5803751021342,12.6042752832841,12.5225190668063,12.2832958593715,12.4746833974153,12.3551354778871,12.9022170720703
"A_24_P148321",8.70414114952719,8.59544047436815,8.63574289305294,8.48283909711775,8.53694959316294,8.47203640780225,8.20219827905096,8.25711683597227,8.23827972163717,8.5545886519261,8.61000449997948,8.58783420160663,8.44024710460009,8.52699108007095,8.54081093007232,8.39725301060141,8.38607827182315,8.25400024800861
"A_23_P111037",12.7150969099537,12.717077251118,12.2807531232947,12.3528695902221,12.5724851589773,12.2668012503239,12.5754723368266,12.5993175924848,12.6326437980144,12.8000842944718,12.6843578549022,12.6824997110365,12.8774215918633,12.2693686737511,12.0520378616429,12.1560638371061,12.2895931395363,12.6279632500994
"A_23_P219045",13.6576342025915,13.6415933449009,13.8504902133825,13.1716885426501,12.9236978973751,13.1157562973433,13.5995958778366,12.9309313798626,12.8756416893614,12.857796418947,13.1693304910212,13.157135530428,12.8718186744444,13.2676475063679,13.2290975547068,12.9640540615402,13.6452262522339,13.5216883865178
"A_23_P133814",14.4452164437767,14.4540743527835,14.2117248451545,13.9921437208401,14.0142501093949,14.0612713509532,14.315803321759,14.2793697830184,14.3317590616334,14.3382106114338,14.467879356331,14.4638741501483,14.2533033867459,14.0339119257891,13.9875670311997,14.2271450304756,14.3888032578437,14.4574949013074
"A_23_P70445",12.2046798930882,12.1549394615889,12.0780563563853,11.5946364690368,11.7240919064655,11.6036527173169,12.064572588939,12.2631575868365,12.2490213208407,12.088123935608,11.8122590149768,11.8367607582659,11.9310125553202,11.9216324307437,11.5979628009186,12.184124681228,11.924356991807,12.4820257727259
"A_23_P73150",9.16516064932704,9.03745816665935,9.16247034583277,9.46959474361618,9.59103995089692,9.50736628397368,9.56384375001011,9.29986486198241,9.27368182799758,8.95795670292967,8.93711974905703,8.96776939362398,9.35988173159312,9.56338554584218,9.4808329247,9.18657803665629,9.40932491238947,9.47522710910602
"A_23_P74349",10.8527450987682,10.9140453641187,10.9482916173996,9.84881505901099,10.0235544235913,9.85285767983527,9.73652228806079,9.77712155511707,9.81937377969539,10.7829315062123,10.7478395678172,10.7945056243003,9.84592698068758,9.87836660045594,9.8657212674996,9.80203300407326,9.74405803653332,9.67323372998048
"A_23_P386241",11.900267401184,11.9057924523254,12.0228860916457,11.3345893479227,11.178245946355,11.2166299674405,11.2379970798617,11.3546634153484,11.3963879124769,12.1072516735378,12.1400203168285,12.0473635598788,11.1185381089184,11.2012009446577,11.1921520523886,11.1220638113353,10.9621624815247,11.026234298111
"A_23_P42198",13.4330159674221,13.2267166060324,13.445535124571,12.7938731337345,12.7840770567483,12.9168115070725,13.2946518928929,12.9995146801027,12.9391292652778,12.8806453999071,13.0170007620444,13.0668591215971,12.9411587396966,13.0644191026193,12.8664622560807,12.9135325567103,13.370346127944,13.4842837854015
"A_24_P98783",8.77861423750058,8.81443333753021,8.67150855486195,8.46086453144181,8.46208745389626,8.6949424238925,8.5532488407654,8.88779079470404,8.73852808919584,8.46106433434517,8.69104848979531,8.68130246691706,8.65448522435532,8.41075625933962,8.45813911748173,8.63536113192124,8.85362999403258,8.81343540425761
"A_23_P93282",10.3115290284476,10.2795600959267,9.28905545273291,8.90571100063039,8.84865978308095,8.97567726984819,9.36687849436042,9.61878806792554,9.64912978817637,9.90639570644823,9.99914752287941,9.77397761773619,9.91824964820661,8.70579589939992,8.84322035347892,9.18490895384116,9.13959910600588,9.40566790291591
"A_23_P333484",11.3892948317878,11.3642390166568,11.3575669699974,10.6029782679058,10.7579500557186,10.768173417772,11.2900539548689,11.2206967482185,11.1934597495998,10.9097676898154,10.8589355368296,10.8896468596512,10.8935187220291,10.8807412129135,10.696419288308,11.2137491875067,11.1615794734151,11.7040944730311
"A_23_P93258",13.2160334646564,13.1939693704225,13.149913833482,12.5839629497015,12.5865584081714,12.4924847552286,13.2214646462589,13.2214646462589,13.0553050755627,12.981972575872,12.8706312658078,12.9143010806926,12.773389989685,12.8935164739379,12.5803751021342,12.9934682222249,12.9583956740543,13.3965185970028
"A_23_P431179",9.18666500810545,8.94923028937058,8.74197194556151,8.35776507762386,8.66504362673412,8.47203640780225,9.15877603267519,8.81879894499028,8.82530836447773,8.99612351562146,8.55759985669939,8.62039243299561,8.99179579939516,9.13367220475384,8.47857902806622,8.73294224517953,8.59820953696275,9.44365526919349
